"","V1","C_AICC","T0","Tm","c","bAICC","Snl_B0","Snl_E","Snl_E_h","Snl_T_h","Snl_AICC","Snl_Converge","Snh_B0","Snh_E","Snh_E_l","Snh_T_l","Snh_AICC","Snh_Converge","Full_B0","Full_E_h","Full_E_l","Full_E","Full_T_l","Full_T_h","Full_AICC","Full_Converge","Sample_size"
"792","MTD3861",50.2133794925839,0,30.0000052541592,0.00724310098096115,58.1720905959743,6.7115292639717,0.825421000694445,2.4331080939726,289.211586436972,28.1799545976509,0.95,6.94629992611934,0,-0.573371464942528,168.023976333568,67.2581825093887,0.25,17.7911854247927,2.15136363750112,-0.573371464942528,0.4745028454503,284.066618500575,288.15,73.2846247697605,1,7
"793","MTD3862",39.2812393691922,0,35.0010286039867,0.00743501923893717,53.0450613341172,6.55936946702636,0.505644630005315,1.095293181206,298.15,37.8251889334773,0.65,15.4860404362775,0,-0.261418904519453,267.878108308749,53.9185491546246,0.75,11.6614850584013,1.052250421414,-0.261418904519453,0.366263418492189,273.15,298.15,88.5151554788456,1,6
"794","MTD3863",41.8353282845072,0,40,0.0085445024101138,64.1530123664977,13.0999742675558,0.393330163809311,0.754470171810675,298.15,42.461489571506,0.55,23.9980901528189,0,-0.148820448744232,250.719073769852,57.7271300092885,0.75,24.1671410893654,0.711308304378196,-0.148820448744232,0.266886325166106,273.15,298.15,87.9393950722895,0.9,7
"795","MTD3865",50.2713700887275,0,30.0000326502057,0.0137249806381693,59.9887919580523,8.07704100774349,0.840617123754246,1.50250548550504,290.239686465204,45.1724333985096,0.75,16.8714348103632,0,-0.610796628565036,276.337323977349,63.9089800313526,0.95,27.3090081567576,1.13062273381843,-0.610796628565036,0.398071970600289,288.15,288.519062913156,90.8550933612067,1,7
"796","MTD3866",31.4585629554471,0,35.0013672686828,0.0100187817384965,56.0579091047012,6.36750913466504,0.630714643398845,1.1903300882192,298.15,40.1307703988247,0.85,23.1539467267876,0,-0.36545223951669,282.392096171355,57.4216780029676,0.8,10.895078811611,1.10554886629492,-0.36545223951669,0.484942567914329,273.15,298.15,90.588907992108,1,6
"797","MTD3867",15.7167873568627,0,40,0.00711553849255289,56.2739888852991,11.6420595071004,0.163906470352094,1.39010864181287,314.659003632602,16.4111038068181,0.8,19.3828227226285,0,-0.107433461828989,215.918798803184,52.316064228894,0.95,22.2811804175599,1.36156547597372,-0.107433461828989,0.116661587122735,273.150008195471,312.143914552708,66.7140238110511,1,6
"798","MTD3873",42.9897980835643,0,40,0.00785238555012506,71.4372936374108,10.6551123639274,0.958329071922997,1.41147827674175,288.15,39.3511327954326,0.75,17.0914601645114,0,-0.603040926830675,259.573073019765,73.49743957614,1,17.6818719390636,1.1892911042023,-0.603040926830675,0.695773979192345,273.984516845669,288.15,80.8857529774951,0.95,8
"799","MTD3874",52.6953342786225,0,40,0.00939305662712137,68.9756535828429,4.43581543552259,0.825978024641243,1.29170596352759,299.02321932412,46.1502136262444,0.55,29.6327874962564,0,-0.574400337283409,289.947022718129,68.4308044319671,1,26.4371845007391,0.937649432443279,-0.574400337283409,0.355985612566057,298.15,298.15,88.4746607075863,1,8
"800","MTD3875",32.9007143733712,0,40,0.00624525660205325,64.5258930632372,4.1505681448374,0.520932914546835,1.14511729110175,308.15,39.529037501363,0.9,22.5553628150737,0.0327123326266643,-0.409769841440495,297.059477108199,57.0455648470442,0.8,8.24602445741258,1.01920417088485,-0.409769841440495,0.375301534811812,279.707411328689,308.15,79.0368031249567,1,8
"801","MTD3934",-15.1357116886941,0,37.5000424588192,0.000480899844264656,27.0179947220903,0.759826308997034,0.424057333380571,1.01161283846232,294.88589097869,-12.8876324743361,0.9,0.903493889069149,0,-0.246526098399187,231.578346457516,10.8995951321296,0.5,1.36135070400336,0.93157576967053,-0.246526098399187,0.282231066278409,273.15,294.15,14.5007389985555,0.95,14
"802","MTD3935",-7.15064127278335,0,37.5041389452476,0.00132889139966427,46.2059423605724,1.23537765338935,0.402646006700305,1.05160641371845,305.15,7.35921328870534,0.8,4.20759762102926,0.00633901373827559,-0.312739432220489,292.627904708535,27.1316522338653,0.75,2.15725811748938,0.985705539482811,-0.312739432220489,0.283648011539257,273.15,305.15,33.8715541576672,1,14
"803","MTD3936",-6.9145232630634,0,37.503855918316,0.000963755374233713,32.0122391285541,0.768150200474727,0.582843118218494,1.13091777905544,298.65,3.10876776758099,0.8,2.35944025993504,0,-0.479456533516509,283.408758895366,24.3137320070916,0.95,1.55915717385192,0.95937366345833,-0.479456533516509,0.378413401591584,279.124351250112,298.65,29.4153928839398,0.95,14
"804","MTD3937",16.2718315341744,0,36.5000057642507,0.00155625306434786,46.7091894835836,1.12316615023088,0.839838058357553,1.40068055736202,292.65,26.7914994784336,0.65,2.77990327600252,0,-1.09548630002025,279.500608928333,41.8485558154017,1,2.63141606557306,1.01000389227747,-1.09548630002025,0.459664011470414,280.692816437857,292.65,50.2708386136141,0.9,14
"805","MTD3938",35.6369704651021,0,36.5050773670858,0.0048019060014442,73.6495812594149,2.62689457705494,0.513387642474562,1.56068402886169,306.65,54.733874422081,0.95,11.4755494156384,0,-0.692125670134803,288.441299870447,60.5495366149971,1,6.20336427836004,1.13956899888824,-0.692125670134803,0.293869349467972,281.922329512646,306.65,75.2197705869835,1,14
"806","MTD4009",53.6413860350297,0,30.0760003450747,0.0078473034863707,62.9243367940195,10.7501004863043,0.213980097930454,3.68814377641898,294.138845990835,34.4449801541978,1,11.5134024361989,0,-0.196667924257463,246.250249480629,70.7160191023496,0.7,20.0450576201375,3.6315382921029,-0.196667924257463,0.125542075276676,273.15,293.314712426868,79.817072261117,1,7
"807","MTD4010",48.3595873683908,0,30.2020008945782,0.00800298809578671,57.9337879110707,8.02318410327004,0.325485553316705,2.54445320810508,295.072906766979,46.0663142326107,1,8.16004425237786,0,-0.285614901739616,222.621906366943,65.7258752585156,0.7,20.1385272771647,2.43527374277659,-0.285614901739616,0.15737846085389,287.987,293.658742945843,91.423361400902,1,7
"808","MTD4011",39.8397064972795,0,30.0110075037028,0.00810558786441746,49.5292429877248,5.15100927541677,0.355256010009915,3.53957853475319,299.27562041132,43.6395320729863,0.85,8.17147863333646,0,-0.472483718879296,265.599170753438,61.5528729979503,0.9,13.3399934020641,3.69519434929057,-0.472483718879296,0.104096402017967,284.677185335127,299.220847785517,87.489640805014,1,7
"809","MTD4012",40.2670472948721,0,30.1000082799791,0.00564998896582638,45.9302232091936,3.62932017903826,0.457887677472577,2.44247436357683,296.92878611653,43.6579582034862,0.95,5.54614008106348,0,-0.48134154405196,263.557153013651,57.5677657322784,0.85,10.1750247286626,2.78264266931986,-0.48134154405196,0.131780936148011,286.131223860986,297.725852499778,88.521761924489,0.95,7
"810","MTD4013",41.8120408476713,0,30.1060167295272,0.00734943402491882,49.8959852032389,4.78355199541722,0.329562357966681,2.77780223936807,300.592129685261,44.0458522951218,1,9.51880178404328,0,-0.286008486651789,271.674453702422,57.2031684610745,0.85,10.8450596778962,2.92496545511953,-0.286008486651789,0.175061194213852,283.518108728339,300.020017628881,88.8021036842014,0.9,7
"811","MTD4026",100.942183519032,0,37.0003830346795,0.121868779707605,96.5180577439897,95.5406383280848,0.447697187717837,30.0189993768855,302.987619070909,94.3538738255147,1,189.766759784802,0,-0.362339560668226,251.568103736311,110.71426554003,0.6,345.348332409598,27.8470038446078,-0.362339560668226,0.234340619036585,298.15,302.823698438139,140.121139933302,0.65,7
"812","MTD4027",91.9230901284496,0,37.0000285793333,0.0631778048900475,90.6897487921468,76.8462364894019,0.463306398670371,1.59333556824634,296.674741603616,93.0345724906017,1,106.276019861594,0,-0.339994281687165,239.804616092666,101.089611637838,0.45,235.454885682227,1.41740513192881,-0.339994281687165,0.236741715327983,293.15,294.375985342786,138.235328153951,0.95,7
"813","MTD4028",2.24401420497178,0,35.0021472698058,0.000317107114464906,-6.96500041936559,0.13692986577069,0.588797894812536,5.90989135130032,303.266495248389,0.371875902466851,1,0.477327105245318,0,-0.764900366509797,281.554168002045,22.3206671043617,0.9,0.39762971118929,6.17079357418943,-0.764900366509797,0.278443070819443,285.332693944089,303.525620867651,39.2005039717256,1,8
"814","MTD4029",1.00170853962642,0.348347564366009,35.4283278036728,0.000304928749191762,-12.6869956033859,0.0888628918013706,0.757794675709628,3.21111561998757,303.249334859073,-6.11351572930612,1,0.58507266297517,0,-0.750326424143342,287.376231027395,17.6230824763784,1,0.128596572115548,3.22366317547901,-0.750326424143342,0.638908506392764,273.15,303.58845069426,35.152604171518,0.95,8
"815","MTD4032",44.5249010300556,0,37.3510677157901,0.00313380764024682,29.1077061827146,1.37264851718351,0.566193915152582,6.92241702702224,307.906364418252,36.9761534304077,0.75,5.26013148956127,0,-0.799409634032719,283.385005788506,55.1983104250238,1,5.70125943369939,7.73051282512304,-0.799409634032719,0.16276770638922,289.022822461271,308.590314206177,75.7157760890965,0.85,7
"816","MTD4033",36.4348023394849,0,34.8694798043938,0.00327916672706647,42.3609819944424,1.53755164568694,0.767419559794851,1.65579054645319,297.696695046468,36.7858959666723,0.75,5.80599610299201,0,-0.742083736203417,282.29281540228,50.6773213264849,0.95,6.39765833828148,1.42815297041565,-0.742083736203417,0.246578321054048,288.915684917655,300.524360397867,77.9306112693309,0.9,8
"817","MTD4034",47.5019169383081,0,39.9485271972178,0.0033303329297013,46.5760004498072,2.3636255825326,0.429327250290243,4.84006362400092,309.455760716207,49.3971898700866,1,7.78508171437606,0,-0.568603456571058,283.146445100997,69.0677680999889,0.75,8.12626953081311,5.27514003251322,-0.568603456571058,0.154091492569485,290.366525779158,309.68169609648,80.6773412975597,1,10
"818","MTD4035",34.3716003922712,0,40,0.00270559877023637,50.9041116743671,2.52751323663396,0.392428984832039,3.79969536573309,307.776936914481,45.4085825621044,0.95,5.53022509772253,0,-0.592123882451653,275.041872657797,68.1804117999978,1,9.49629496563188,4.96448291195077,-0.592123882451653,0.0674315107614621,290.615512883502,308.632499775757,75.3877819989339,1,10
"819","MTD4056",59.8820417100284,0.3994138412205,37.5191174472773,0.0164511666984057,45.6434848366467,6.32433431594208,0.600653319560832,3.36949101153504,307.421911290243,51.5377455715969,1,52.6952478668728,0,-0.57523050584893,295.884484950037,71.2860300803176,1,9.61363496555285,3.60770461252674,-0.57523050584893,0.491076792996152,273.15,307.724125074409,101.655102259759,0.9,6
